ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;169;0.0000;-0.0654;0.0052;-0.0441;354.0971;358.4267;0.5122;-0.0654;0.0052;-0.0441;0.9986;-0.0515;-0.0135;0.0038;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.2950;Hands;OpenXR
Right;0;None;anonymous;Sample;172;0.0000;-0.0659;0.0054;-0.0448;354.0224;358.4047;0.6055;-0.0659;0.0054;-0.0448;0.9985;-0.0522;-0.0136;0.0046;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.3191;Hands;OpenXR
Right;0;None;anonymous;Sample;175;0.0000;-0.0663;0.0053;-0.0453;353.9835;358.4101;0.6892;-0.0663;0.0053;-0.0453;0.9985;-0.0526;-0.0135;0.0053;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.3445;Hands;OpenXR
Right;0;None;anonymous;Sample;178;0.0000;-0.0667;0.0051;-0.0459;354.1141;358.4174;0.7597;-0.0667;0.0051;-0.0459;0.9986;-0.0514;-0.0135;0.0059;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.3692;Hands;OpenXR
Right;0;None;anonymous;Sample;181;0.0000;-0.0669;0.0049;-0.0464;354.2441;358.4171;0.9326;-0.0669;0.0049;-0.0464;0.9986;-0.0503;-0.0134;0.0074;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.3953;Hands;OpenXR
Right;0;None;anonymous;Sample;184;0.0000;-0.0670;0.0047;-0.0469;354.3055;358.4340;1.1052;-0.0670;0.0047;-0.0469;0.9986;-0.0498;-0.0132;0.0090;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.4194;Hands;OpenXR
Right;0;None;anonymous;Sample;187;0.0000;-0.0671;0.0046;-0.0476;354.3245;358.5155;1.0795;-0.0671;0.0046;-0.0476;0.9987;-0.0496;-0.0125;0.0088;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.4441;Hands;OpenXR
Right;0;None;anonymous;Sample;190;0.0000;-0.0671;0.0045;-0.0481;354.2489;358.6021;1.0348;-0.0671;0.0045;-0.0481;0.9986;-0.0503;-0.0117;0.0084;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.4702;Hands;OpenXR
Right;0;None;anonymous;Sample;193;0.0000;-0.0670;0.0043;-0.0486;354.0903;358.6189;1.1520;-0.0670;0.0043;-0.0486;0.9986;-0.0517;-0.0115;0.0094;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.4943;Hands;OpenXR
Right;0;None;anonymous;Sample;196;0.0000;-0.0667;0.0041;-0.0492;354.0659;358.6648;1.1393;-0.0667;0.0041;-0.0492;0.9985;-0.0519;-0.0111;0.0093;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.5204;Hands;OpenXR
Right;0;None;anonymous;Sample;199;0.0000;-0.0662;0.0037;-0.0494;354.0555;358.7470;1.1197;-0.0662;0.0037;-0.0494;0.9986;-0.0520;-0.0104;0.0092;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.5444;Hands;OpenXR
Right;0;None;anonymous;Sample;202;0.0000;-0.0656;0.0031;-0.0495;354.1614;358.9157;1.0004;-0.0656;0.0031;-0.0495;0.9986;-0.0510;-0.0090;0.0082;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.5690;Hands;OpenXR
Right;0;None;anonymous;Sample;205;0.0000;-0.0650;0.0025;-0.0497;354.4171;359.0869;0.8744;-0.0650;0.0025;-0.0497;0.9988;-0.0488;-0.0076;0.0072;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.5944;Hands;OpenXR
Right;0;None;anonymous;Sample;208;0.0000;-0.0644;0.0021;-0.0496;354.5531;359.2373;0.8430;-0.0644;0.0021;-0.0496;0.9988;-0.0476;-0.0063;0.0070;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.6191;Hands;OpenXR
Right;0;None;anonymous;Sample;211;0.0000;-0.0638;0.0015;-0.0492;354.6045;359.3984;0.6365;-0.0638;0.0015;-0.0492;0.9989;-0.0471;-0.0050;0.0053;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.6450;Hands;OpenXR
Right;0;None;anonymous;Sample;214;0.0000;-0.0630;0.0013;-0.0485;354.7164;359.5421;0.5602;-0.0630;0.0013;-0.0485;0.9989;-0.0461;-0.0038;0.0047;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.6694;Hands;OpenXR
Right;0;None;anonymous;Sample;217;0.0000;-0.0622;0.0017;-0.0477;354.7814;359.6309;0.7137;-0.0622;0.0017;-0.0477;0.9989;-0.0455;-0.0029;0.0061;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.6950;Hands;OpenXR
Right;0;None;anonymous;Sample;220;0.0000;-0.0616;0.0021;-0.0465;354.5597;359.6843;0.6486;-0.0616;0.0021;-0.0465;0.9989;-0.0475;-0.0025;0.0055;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.7191;Hands;OpenXR
Right;0;None;anonymous;Sample;223;0.0000;-0.0609;0.0021;-0.0457;354.6555;359.7793;0.5668;-0.0609;0.0021;-0.0457;0.9989;-0.0466;-0.0017;0.0049;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.7442;Hands;OpenXR
Right;0;None;anonymous;Sample;226;0.0000;-0.0604;0.0020;-0.0447;354.9648;359.9071;0.4563;-0.0604;0.0020;-0.0447;0.9990;-0.0439;-0.0006;0.0039;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.7691;Hands;OpenXR
Right;0;None;anonymous;Sample;229;0.0000;-0.0598;0.0021;-0.0435;355.0518;0.0253;0.3674;-0.0598;0.0021;-0.0435;0.9991;-0.0432;0.0004;0.0032;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.7957;Hands;OpenXR
Right;0;None;anonymous;Sample;232;0.0000;-0.0594;0.0020;-0.0423;355.0459;0.1558;0.4390;-0.0594;0.0020;-0.0423;0.9991;-0.0432;0.0015;0.0039;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.8203;Hands;OpenXR
Right;0;None;anonymous;Sample;235;0.0000;-0.0591;0.0018;-0.0413;355.1283;0.2142;0.5032;-0.0591;0.0018;-0.0413;0.9991;-0.0425;0.0021;0.0045;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.8460;Hands;OpenXR
Right;0;None;anonymous;Sample;238;0.0000;-0.0587;0.0012;-0.0402;355.3291;0.2698;0.4376;-0.0587;0.0012;-0.0402;0.9992;-0.0407;0.0025;0.0039;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.8706;Hands;OpenXR
Right;0;None;anonymous;Sample;241;0.0000;-0.0584;0.0005;-0.0391;355.6758;0.2944;0.3931;-0.0584;0.0005;-0.0391;0.9993;-0.0377;0.0027;0.0035;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.8946;Hands;OpenXR
Right;0;None;anonymous;Sample;244;0.0000;-0.0582;0.0005;-0.0380;356.0498;0.2925;0.4164;-0.0582;0.0005;-0.0380;0.9994;-0.0345;0.0027;0.0037;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.9204;Hands;OpenXR
Right;0;None;anonymous;Sample;247;0.0000;-0.0581;0.0003;-0.0366;356.0511;0.2828;0.3423;-0.0581;0.0003;-0.0366;0.9994;-0.0344;0.0026;0.0031;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.9444;Hands;OpenXR
Right;0;None;anonymous;Sample;250;0.0000;-0.0582;0.0000;-0.0356;356.3338;0.3099;0.1823;-0.0582;0.0000;-0.0356;0.9995;-0.0320;0.0028;0.0017;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.9705;Hands;OpenXR
Right;0;None;anonymous;Sample;253;0.0000;-0.0583;-0.0003;-0.0345;356.7407;0.4057;0.1670;-0.0583;-0.0003;-0.0345;0.9996;-0.0284;0.0036;0.0016;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:30.9949;Hands;OpenXR
Right;0;None;anonymous;Sample;256;0.0000;-0.0585;-0.0006;-0.0332;356.9765;0.4900;0.2936;-0.0585;-0.0006;-0.0332;0.9996;-0.0264;0.0043;0.0027;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.0194;Hands;OpenXR
Right;0;None;anonymous;Sample;259;0.0000;-0.0589;-0.0008;-0.0321;357.1242;0.5025;0.3979;-0.0589;-0.0008;-0.0321;0.9997;-0.0251;0.0045;0.0036;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.0455;Hands;OpenXR
Right;0;None;anonymous;Sample;262;0.0000;-0.0593;-0.0010;-0.0310;357.2451;0.4917;0.5160;-0.0593;-0.0010;-0.0310;0.9997;-0.0240;0.0044;0.0046;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.0710;Hands;OpenXR
Right;0;None;anonymous;Sample;265;0.0000;-0.0596;-0.0011;-0.0299;357.2256;0.4687;0.7258;-0.0596;-0.0011;-0.0299;0.9997;-0.0242;0.0042;0.0064;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.0956;Hands;OpenXR
Right;0;None;anonymous;Sample;268;0.0000;-0.0599;-0.0013;-0.0287;357.1043;0.4212;0.9216;-0.0599;-0.0013;-0.0287;0.9996;-0.0252;0.0039;0.0081;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.1206;Hands;OpenXR
Right;0;None;anonymous;Sample;271;0.0000;-0.0602;-0.0013;-0.0277;357.1726;0.3247;1.1216;-0.0602;-0.0013;-0.0277;0.9996;-0.0246;0.0031;0.0099;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.1446;Hands;OpenXR
Right;0;None;anonymous;Sample;274;0.0000;-0.0606;-0.0012;-0.0270;357.2648;0.2364;1.2256;-0.0606;-0.0012;-0.0270;0.9997;-0.0238;0.0023;0.0107;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.1703;Hands;OpenXR
Right;0;None;anonymous;Sample;277;0.0000;-0.0607;-0.0006;-0.0263;357.2120;0.1077;1.3321;-0.0607;-0.0006;-0.0263;0.9996;-0.0243;0.0012;0.0116;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.1947;Hands;OpenXR
Right;0;None;anonymous;Sample;280;0.0000;-0.0607;-0.0001;-0.0255;357.0030;359.9914;1.5011;-0.0607;-0.0001;-0.0255;0.9996;-0.0261;0.0003;0.0131;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.2193;Hands;OpenXR
Right;0;None;anonymous;Sample;283;0.0000;-0.0607;0.0004;-0.0247;356.8468;359.8837;1.6864;-0.0607;0.0004;-0.0247;0.9995;-0.0275;-0.0006;0.0147;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.2442;Hands;OpenXR
Right;0;None;anonymous;Sample;286;0.0000;-0.0606;0.0008;-0.0240;356.7380;359.7396;1.7899;-0.0606;0.0008;-0.0240;0.9995;-0.0285;-0.0018;0.0155;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.2701;Hands;OpenXR
Right;0;None;anonymous;Sample;289;0.0000;-0.0606;0.0012;-0.0233;356.6375;359.6302;1.8074;-0.0606;0.0012;-0.0233;0.9994;-0.0294;-0.0028;0.0157;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.2958;Hands;OpenXR
Right;0;None;anonymous;Sample;292;0.0000;-0.0605;0.0014;-0.0226;356.5069;359.5282;1.8074;-0.0605;0.0014;-0.0226;0.9994;-0.0305;-0.0036;0.0156;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.3199;Hands;OpenXR
Right;0;None;anonymous;Sample;295;0.0000;-0.0602;0.0013;-0.0221;356.4883;359.4717;1.8271;-0.0602;0.0013;-0.0221;0.9994;-0.0307;-0.0041;0.0158;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.3443;Hands;OpenXR
Right;0;None;anonymous;Sample;298;0.0000;-0.0600;0.0008;-0.0216;356.6637;359.4464;1.8221;-0.0600;0.0008;-0.0216;0.9994;-0.0292;-0.0044;0.0158;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.3705;Hands;OpenXR
Right;0;None;anonymous;Sample;301;0.0000;-0.0597;0.0008;-0.0214;356.9320;359.3959;1.7792;-0.0597;0.0008;-0.0214;0.9995;-0.0268;-0.0049;0.0154;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.3961;Hands;OpenXR
Right;0;None;anonymous;Sample;304;0.0000;-0.0594;0.0005;-0.0211;356.9495;359.3860;1.6623;-0.0594;0.0005;-0.0211;0.9995;-0.0267;-0.0050;0.0144;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.4202;Hands;OpenXR
Right;0;None;anonymous;Sample;307;0.0000;-0.0592;0.0000;-0.0211;357.0752;359.4459;1.4159;-0.0592;0.0000;-0.0211;0.9996;-0.0256;-0.0045;0.0122;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.4447;Hands;OpenXR
Right;0;None;anonymous;Sample;310;0.0000;-0.0588;-0.0006;-0.0217;357.3047;359.5555;1.3234;-0.0588;-0.0006;-0.0217;0.9997;-0.0236;-0.0036;0.0115;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.4702;Hands;OpenXR
Right;0;None;anonymous;Sample;313;0.0000;-0.0586;-0.0010;-0.0222;357.4226;359.6028;1.3722;-0.0586;-0.0010;-0.0222;0.9997;-0.0225;-0.0032;0.0119;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.4946;Hands;OpenXR
Right;0;None;anonymous;Sample;316;0.0000;-0.0586;-0.0013;-0.0228;357.4819;359.6036;1.1785;-0.0586;-0.0013;-0.0228;0.9997;-0.0220;-0.0032;0.0102;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.5200;Hands;OpenXR
Right;0;None;anonymous;Sample;319;0.0000;-0.0586;-0.0014;-0.0237;357.5178;359.6528;0.9817;-0.0586;-0.0014;-0.0237;0.9997;-0.0217;-0.0028;0.0085;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.5449;Hands;OpenXR
Right;0;None;anonymous;Sample;322;0.0000;-0.0586;-0.0015;-0.0245;357.3946;359.6653;0.9519;-0.0586;-0.0015;-0.0245;0.9997;-0.0228;-0.0027;0.0082;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.5701;Hands;OpenXR
Right;0;None;anonymous;Sample;325;0.0000;-0.0588;-0.0015;-0.0253;357.2118;359.6545;0.9504;-0.0588;-0.0015;-0.0253;0.9997;-0.0244;-0.0028;0.0082;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.5946;Hands;OpenXR
Right;0;None;anonymous;Sample;328;0.0000;-0.0590;-0.0014;-0.0261;357.0234;359.7040;0.8472;-0.0590;-0.0014;-0.0261;0.9996;-0.0260;-0.0024;0.0073;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;1;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.6197;Hands;OpenXR
Right;0;None;anonymous;Sample;331;0.0000;-0.0593;-0.0011;-0.0269;356.7675;359.6937;0.9293;-0.0593;-0.0011;-0.0269;0.9996;-0.0282;-0.0024;0.0080;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.6451;Hands;OpenXR
Right;0;None;anonymous;Sample;334;0.0000;-0.0596;-0.0007;-0.0274;356.4534;359.6723;1.0577;-0.0596;-0.0007;-0.0274;0.9995;-0.0310;-0.0026;0.0091;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.6701;Hands;OpenXR
Right;0;None;anonymous;Sample;337;0.0000;-0.0599;-0.0003;-0.0279;356.2003;359.6493;1.0927;-0.0599;-0.0003;-0.0279;0.9994;-0.0332;-0.0027;0.0094;0;;;;;;;;;;;;;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;;;;;;;;;;;;;0;b94e1c51-da03-41cc-87eb-ba03d105904b;OpenLoop;2026-03-23 10:17:31.6948;Hands;OpenXR
